song_id,song,mood,mood_id,sentiment,artist_1,artist_2,note,mode,harmonic,percussion,tempo,zcr,spec_bw,spec_cent,rolloff,rmse,chroma,mel,tonnetz,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,mfcc14,mfcc15,mfcc16,mfcc17,mfcc18,mfcc19,mfcc20,loudness,onset_env
253,rabba_main_toh_mar_gaya_oye,Emotional,1,,rahat_fateh_ali_khan,0,4,0.1,-2.27E-06,-0.000188683,103.9221314,0.091957452,2557.820278,2308.280923,5002.33827,0.341606766,0.307834178,27.26356316,-0.000744209,-26.00453186,87.88569641,5.82750845,27.50999832,3.598726511,3.043090343,1.639962196,-0.275032997,-2.44460392,11.89471245,-1.157655358,1.374961257,2.860635996,-0.989870369,0.839118302,4.252825737,-7.676598072,3.154382229,-9.642902374,-0.644388616,-2.747215748,1.6223737
254,sajh_dhaj_ke_(desi_mix_tiger_style),Party,1,,mika_singh,pankaj_kapur,0,0.9,9.39E-07,0.000474469,123.046875,0.157752404,2583.488459,2961.863653,5923.795744,0.243602484,0.444563806,12.79487228,0.017916313,-6.103625774,58.2019043,-15.59492493,27.66260529,-6.708046436,1.61608243,-2.161870956,6.018989086,-9.944568634,7.586748123,-0.227282852,5.299722672,4.666583061,3.156383038,-2.904301405,0.513670504,-7.979651451,-0.412433028,-1.478439927,3.041758776,-1.51363349,1.799328089
255,sajh_dhag_ke_(club_mix_tiger_style),Party,1,,mika_singh,pankaj_kapur,8,0.1,-1.36E-05,0.001230598,123.046875,0.161132813,2975.077673,3324.737527,7178.904388,0.280491382,0.4523803,17.84768867,0.01358751,12.19615459,54.92404556,2.953262806,18.22201729,5.759980679,5.116137981,3.391230822,15.06711388,-7.507917881,10.20664692,-2.522699833,3.073554516,3.154671431,3.809131145,-1.476541638,3.712835073,-4.438695908,3.549633741,1.313688636,2.950272799,-0.918011844,1.665225029
256,ik_tu_hi_tu_hi_(reprise),Emotional,1,,shahid_mallya,0,9,0.1,-9.74E-08,-2.17E-05,140.8961621,0.107382046,2894.921542,2716.542027,6335.455255,0.232252419,0.309772402,13.3879261,-0.007838193,-50.52524185,81.51480103,18.00754166,11.29459953,3.579453468,8.27997303,-6.333568096,7.179401398,1.088535666,1.453547597,1.751040101,2.675020456,-2.706958055,3.120774269,-3.961809158,0.991510749,-4.301317692,3.313828945,-8.283417702,1.376379967,-3.684591532,1.522035003
257,ik_tu_hi_tu_hi_(mehfil_mix),Emotional,1,,wadali_brothers,0,6,0.1,-1.37E-07,-5.65E-05,132.9562111,0.094607455,2549.638645,2363.652975,5254.531942,0.303753883,0.279012114,21.60189438,-0.021961602,-16.57159424,88.13350677,4.611354828,28.23866463,-1.316304207,5.888702869,-11.93074226,-1.178102851,-4.885262489,-2.147584438,-0.623734832,0.829445422,-2.781970739,2.953121901,-5.546899796,3.132741451,-6.326334953,5.113933563,-2.963225365,0.72961843,-2.726572514,1.375334024
258,mallo_malli,Party,1,,lehmber_hussainpuri,hard_kaur,5,0.9,-2.99E-07,-0.000110866,124.8453123,0.105975684,2754.890747,2612.590036,5804.270812,0.348624974,0.417157412,29.65576172,0.004558502,3.075313807,75.92627716,-0.160385191,18.21763611,8.31963253,8.516500473,2.153908491,6.038991928,0.982086658,9.018311501,1.913778305,7.039745808,-0.967825055,5.126427174,1.094827414,2.500535727,-1.373015285,5.310347557,-2.713445902,2.555602551,-3.696781158,1.650370479
259,mallo_malli_(remix),Party,1,,tochi_raina,remix:_kiran_kamath,8,0.1,3.34E-05,0.000508446,126.9996084,0.10044864,2954.706432,2853.097405,6555.25355,0.232165307,0.451044172,14.62961483,0.000312291,-54.7077446,67.58345795,11.50014305,14.60993576,9.929393768,16.78396988,1.165603161,12.0821104,-0.678188741,10.09873772,2.812220335,7.333470345,-0.533204556,4.057001114,-0.135050729,3.589470863,-4.133946419,3.205002069,-3.829634905,1.189949512,-4.184745789,1.561730981
260,milenge_milenge,Emotional,1,,alka_yagnik,jayesh_gandhi,11,0.9,2.61E-07,1.32E-06,101.716384,0.097628619,2789.962131,2661.519593,5986.532319,0.259218872,0.355732977,15.19645596,-0.007577638,-44.06229401,69.73558044,6.094545364,18.30749512,1.978093028,10.9776926,6.281700611,14.11637878,1.871509671,5.364673138,1.464803219,14.32759285,8.63056469,14.75191975,7.992037773,7.705452442,-0.409311384,2.990695,1.437983751,6.617352962,-0.974301219,1.653390527
261,kuch_to_baaki_hai,Emotional,1,,himesh_reshammiya,0,7,0.9,-2.39E-07,6.41E-05,116.9886039,0.083175741,2554.5447,2303.942181,5186.824725,0.223459721,0.369705707,12.58602238,0.017743296,-68.59625244,84.69543457,4.89209938,30.07330894,3.754722595,15.10641384,5.890148163,7.164627552,-5.583777428,8.532006264,3.265282393,5.852334499,0.018165657,5.082390785,-0.431490719,3.467484951,-2.817684889,3.020829439,-4.496467113,2.219125986,-3.795185328,1.482882142
262,ishq_ki_gali,Emotional,1,,rahat_fateh_ali_khan,jayesh_gandhi,10,0.9,-2.92E-07,6.90E-07,105.3106629,0.100954441,2688.660132,2535.509751,5595.296967,0.225955665,0.377851099,12.13054562,-0.009810209,-45.91254425,77.01157379,0.465005279,20.69818497,6.670501232,7.406233311,0.417903244,6.831292629,-2.955324411,12.44781971,1.000170827,8.737481117,5.121428967,5.441360474,3.503972292,4.028843403,-2.909811497,4.242688656,-6.597241402,1.931880832,-2.344516754,1.550629258
263,tum_chain_ho,Emotional,1,,sonu_nigam,alka_yagnik,6,0.9,-5.97E-07,0.000132616,112.5184049,0.106865822,2796.137827,2652.266475,6003.515612,0.23642306,0.345545888,14.03023434,0.007372242,-61.70781708,72.72703552,16.25219536,26.20862961,9.202832222,8.923359871,0.39044258,10.33436871,-2.13890934,2.655388355,-6.127700806,2.998690844,-0.970316291,6.41518116,-1.654394627,4.597477436,-0.887890577,1.938309193,-1.606044888,1.752561808,-3.174110174,1.591286898
264,hare_kanch_ki_chuddiyan,Emotional,1,,alka_yagnik,0,4,0.1,-4.54E-07,1.54E-05,108.3349598,0.10398002,2656.160954,2453.965532,5493.651768,0.232659951,0.35092175,12.42126846,0.007203582,-40.67945862,83.90978241,7.06127739,16.02581596,-1.029024005,13.96757412,2.792747021,9.690771103,1.795438409,4.565319061,-6.13517189,2.127502203,0.045904778,4.883868217,2.533156157,9.841442108,4.787297249,6.485110283,-4.650113106,-5.409333706,-0.138058186,1.641856909
265,kuch_to_baaki_hai_(bright_mix,Party,1,,himesh_reshammiya,0,10,0.9,3.29E-08,0.000268027,129.1992188,0.135225292,2747.442639,2852.937452,6143.641422,0.211435586,0.451858371,10.10340405,-0.000959957,-27.15145683,67.18599701,-1.56005919,28.73409843,11.68688774,11.28399563,-1.051522255,9.105748177,-6.621442318,3.589598656,-3.404372931,0.922905564,-5.301589966,2.56560421,-7.046984673,-0.63725692,-6.836055756,1.537889719,-4.663281918,2.072539568,-1.235658884,1.554062724
266,aa_zara_(reloaded),Party,1,,sunidhi_chauhan,remixed_by:_siddharth_haldipur,5,0.9,-5.82E-07,0.000138775,129.2806734,0.095236651,2828.260074,2637.038172,6018.632176,0.296724379,0.440671355,22.03348732,-0.010932371,-37.44927597,72.69878387,12.03092194,27.71318436,9.912398338,11.66801262,7.499275684,11.9501791,1.760151505,9.680007935,-2.784583807,3.765264034,-0.015378332,5.069232464,3.173874855,8.389320374,1.297723055,5.614524841,-3.322377443,3.315493345,-2.67946434,1.490320206
267,aa_zara,Emotional,1,,sunidhi_chauhan,0,10,0.9,4.49E-08,-8.88E-05,123.6191863,0.104337721,2574.911056,2347.278817,5108.33718,0.298320174,0.283269107,20.39967155,-0.027486923,-26.77893448,90.22277832,8.792509079,24.74847603,-1.437118053,2.295336962,-0.045957163,4.705587387,-0.351814449,7.417636395,-7.217858315,0.225004181,-0.765317917,1.026785254,-1.592244267,4.094233513,-0.073134214,3.198814154,-5.378963947,0.2040876,-1.054540277,1.402183294
268,aye_khuda_(remix),Party,1,,kshitij_tarey,saim_bhat,3,0.1,0.000283936,-0.000632899,129.1992188,0.115840108,2883.148831,2855.437327,6398.518173,0.259241283,0.402462989,16.31368256,0.006358323,-17.09441376,71.96162415,15.66297436,28.2223568,6.170424461,8.918397903,3.133758068,8.112938881,-3.809689999,10.22771931,0.174004808,3.061176538,-0.287961572,4.214683056,-1.550580382,3.699849367,-5.005619049,2.362290859,-5.268778801,1.880894661,-3.46607399,1.390132308
269,aye_khuda,Emotional,1,,kshitij_tarey,saim_bhat,3,0.1,3.14E-08,-0.000157021,103.9332945,0.090776669,2445.478286,2210.255066,4782.654992,0.275872827,0.314343631,17.94075394,0.013805791,-48.84286499,90.94881439,10.05035019,36.2405014,5.737611294,5.158649445,1.771942258,8.634387016,-5.678883553,10.48588276,-2.38899684,3.940243006,-5.9320755,-2.497976303,-6.784602642,0.523953021,-9.023695946,3.151425838,-6.444312572,0.621962368,-2.323451757,1.371965766
270,hale_dil_(acoustic),Emotional,1,,harhit_saxena,0,9,0.9,-1.87E-08,-5.01E-05,130.6390483,0.084368078,2592.132292,2285.066581,5259.304427,0.272023737,0.309646636,17.69690704,0.004686141,-29.99915504,90.32722473,10.43233204,30.39078903,-0.713614762,8.411779404,0.143114418,3.632453442,-4.355869293,5.687450886,-4.528501034,2.578304529,-3.4860816,-4.229439259,-3.854636669,-1.630844474,-9.296598434,0.666422606,-9.632118225,-1.269837379,-1.465043545,1.238792181
271,hale_dil,Emotional,1,,harshit_saxena,0,6,0.9,2.39E-08,-6.29E-06,151.6809247,0.127686068,2702.988032,2797.039295,5991.858008,0.233801335,0.314225435,12.953866,-0.013993358,-35.7576828,73.39066315,11.8915062,19.47363853,-18.82992935,10.84922695,-1.739549994,0.478504151,-7.886174202,5.012221336,-4.270437717,2.76392293,-2.538176298,-3.125349522,-0.826409101,-0.050624564,-13.05692768,1.417259097,-10.32297897,2.565323353,-4.006483555,1.386784196
272,phir_mohabbat,Emotional,1,,mohd_irfan,arijit,0,0.9,1.44E-07,-0.000103078,99.3957626,0.06721412,2266.495359,1808.592332,4014.989358,0.251107991,0.269082069,15.75833225,0.029635394,-94.68519592,112.2480774,21.77380753,25.50920677,2.666371346,15.82632637,0.061757959,3.590052128,-11.08042526,4.067717075,-2.985953569,0.838859499,-6.306526184,-5.320662022,-5.301942825,-0.470549315,-10.7910347,3.10597229,-8.031569481,-0.229364067,-3.292773008,1.469716072
273,tujhko_bhulaana,Emotional,1,,sangeet_haldipur,roshni_baptist,6,0.9,-3.83E-08,-9.59E-05,129.1992188,0.100645785,2541.161052,2347.307732,5004.587091,0.298230857,0.309613556,21.03828049,-0.007129203,-11.20781708,90.9798584,-14.39721012,5.344299793,6.537743568,7.004045963,3.811575413,3.552288771,-1.667809606,7.079486847,-2.561630964,4.833756924,-7.865179062,4.443948269,-3.337884903,3.466999054,-1.720485806,4.317750454,-0.927237928,4.544410229,-4.140022278,1.453901649
274,sajda,Emotional,1,,rahat_fateh_ali_khan,shankar_mahadevan,8,0.9,1.24E-07,-6.90E-06,92.62123686,0.075719846,1506.200343,1426.970937,3014.009776,0.22336933,0.344745725,13.22806072,0.011475218,-95.59856415,152.7653656,-38.7333374,50.48001862,-15.06011963,14.71960354,-3.42145133,-2.101395607,-5.666471481,5.425995827,-0.345477879,-3.363777876,2.913032055,-11.04154682,3.69704771,-5.542190552,1.564638972,-1.1133008,-3.713083267,-7.324306011,-7.354906559,1.627056003
275,noor_e_khuda,Emotional,1,,shreya_ghoshal,adnan_sami,2,0.1,2.75E-07,-4.44E-05,117.2302013,0.060716182,1418.360563,1187.129409,2393.016072,0.198685721,0.282504261,10.04734612,-0.014778236,-131.0093079,165.0147552,-22.37533379,46.3331871,-13.73365402,17.06321144,-7.679125786,8.919484138,-5.343067646,0.751090169,-2.518316269,-5.082078934,1.140856147,-9.901426315,3.587939262,-7.179393768,2.31906271,-4.587059498,4.439090252,-2.967612743,-3.962067127,1.361329794
276,tere_naina,Emotional,1,,shafqat_amanat_ali,0,7,0.9,-1.76E-07,-3.33E-05,111.0874669,0.081192029,1706.242332,1612.191497,3451.951934,0.203147545,0.313004941,10.04450226,0.007421408,-95.59975433,142.9233704,-41.1620636,58.80069351,-23.12764549,25.38029861,-18.3237896,11.10127068,-9.959427834,3.981961489,-0.020339331,-5.418775082,8.863501549,-10.5968256,6.375352383,-9.360004425,5.218628883,-4.348455429,1.305212855,-5.338425636,-2.992978096,1.625292301
277,allah_hi_rahem,Emotional,1,,rashid_khan,0,10,0.1,-1.02E-06,-3.76E-05,101.641084,0.077703612,1623.56615,1561.556106,3243.830385,0.199791029,0.306646168,10.00182724,-0.006489659,-94.92215729,146.628952,-46.24716187,45.93000793,-23.99590111,22.73776054,-17.61135483,3.391215324,-13.07251549,-2.829458237,0.115889892,-8.111460686,4.840524197,-12.80615425,2.13924551,-7.494432449,-1.169215322,-8.548182487,-2.178215742,-8.341790199,-4.217311382,1.47711134
278,khan_theme,Emotional,1,,strings,0,4,0.9,6.66E-07,5.13E-06,122.6090287,0.072456235,1198.210256,1190.125174,2344.304827,0.157945141,0.258527428,6.034550667,0.02768113,-139.3674927,178.9940948,-55.38893127,46.15493393,-3.605569601,5.828783512,0.852046728,0.339142144,2.317626238,-0.481749535,-0.249930799,-3.708558321,2.920493364,-5.070745945,3.034106731,2.016932011,2.247499228,2.793316364,2.186227322,0.323995113,-3.835402012,0.953938246
279,rang_de,Emotional,1,,shankar_mahadevan,suraj_jagan,2,0.1,-1.06E-06,-3.72E-05,122.8532519,0.070202374,1770.55634,1574.047198,3498.147856,0.281337261,0.343826294,18.92483521,-0.00984487,-61.67039871,144.5011749,-36.97322464,61.24699402,-17.7087059,31.70932388,-17.91905975,14.25163937,-5.925950527,3.678222656,2.289657354,-2.433822155,3.560049772,-9.19572258,3.482471228,-10.14006519,1.147990942,-9.216665268,1.22276628,-6.452554703,-1.044404626,1.332197309
280,pee_loon,Emotional,1,,mohit_chauhan,0,1,0.9,-2.13E-07,3.88E-06,109.3049367,0.084380217,2511.958045,2212.548077,4946.161724,0.243503019,0.309984028,14.95765209,-0.00019408,-64.64401245,89.8150177,11.87987137,29.60197449,3.284669876,10.67125893,-7.5271945,-3.883317232,-7.474122047,6.040747643,-1.209545374,2.433429003,-5.210968018,-0.157116875,-5.883882046,2.889169455,-4.953364849,2.895647526,-4.421958923,-2.539091825,-4.129875183,1.58690536
281,tum_jo_aaye,Emotional,1,,rahat_fateh_ali_khan,tulsi_kumar,4,0.1,-1.72E-07,-1.45E-05,109.0520197,0.0841179,2462.17579,2144.035388,4716.736694,0.285669386,0.322597623,19.22689056,0.01657113,-35.90686035,96.95902252,4.743365288,23.66780281,2.127638102,9.780397415,-0.466515958,6.019236088,-6.185584545,6.386288166,-3.733085632,1.492209554,0.045704369,1.145752549,0.036344897,1.295338273,-7.806107998,0.423821419,-4.922712803,-0.946865499,-2.74933219,1.704816222
282,i_am_in_love,Emotional,1,,karthik,0,9,0.1,6.01E-07,-2.17E-05,128.8302773,0.080382734,2366.03909,2033.656735,4528.140952,0.287525028,0.290430069,20.24401665,-0.012322102,-42.13261414,103.845993,3.506966591,18.66497803,-0.376691669,7.74627924,-7.770327091,5.357243061,-17.22737503,3.12458396,-5.790052891,-4.082213879,-3.885254622,-1.628952026,-5.206784725,-2.65945816,-5.347130299,0.864201069,-6.482290268,1.593935132,-1.309513688,1.434401035
283,parda,Emotional,1,,sunidhi_chauhan,rana_mazumder,7,0.1,-4.06E-07,3.40E-05,124.7071505,0.12280534,2911.300372,2949.356489,6619.211614,0.298091471,0.385798275,21.46413994,0.003507948,-11.71393871,66.08135986,14.22722149,23.31580734,7.904437065,13.45592117,-3.706787348,7.409960747,-3.077586174,7.583440781,-4.449524403,5.474197388,-4.263306141,-0.085418023,-2.695649624,3.384183168,0.174058318,5.163787365,-0.036769748,1.468083382,-2.619719505,1.603820086
284,babu_rao,Party,1,,mika,0,3,0.9,1.16E-07,0.000230805,134.2266419,0.09127907,2550.943172,2401.841228,5156.016468,0.328852385,0.426749706,26.25265884,-0.005879917,-13.45669365,84.14463043,-6.892003059,21.35370636,6.793422222,3.819198847,3.827908278,11.40993118,-6.107618809,11.3935957,0.463940769,5.775353432,3.967292547,4.28695488,-2.201960325,3.02865386,-5.67969799,4.513824463,6.254874229,2.359548092,-2.716661453,2.084421873
285,tum_jo_aaye_(reprise),Emotional,1,,rahat_fateh_ali_khan,0,4,0.1,8.78E-07,0.000672398,117.3430161,0.118985536,2524.521729,2486.155071,5185.494561,0.249848738,0.309944063,14.28492451,0.004737309,-36.08535004,84.19606018,0.746700227,26.0477066,-0.780513823,5.438830853,-2.849820852,1.832240462,-7.353804111,8.467350006,-4.809980869,0.400891185,-0.351135999,-5.492232323,-2.898772478,1.152211428,-7.323310852,3.331566334,-2.505479336,2.532342911,-2.667995453,1.651458263
286,i_am_in_love,Emotional,1,,k.k,dominique,9,0.1,-8.47E-08,1.24E-05,128.9307819,0.090221199,2616.020102,2256.363146,5165.414763,0.258868635,0.311191112,16.25642776,-0.014486905,-40.30093765,97.53825378,8.230093002,14.43207836,5.33599472,1.834665537,-1.159762025,1.057072997,-14.03063583,3.784024239,-10.03685284,-0.117066719,-5.527317047,-0.663170993,-5.368114948,-1.547593117,-8.967614174,3.022216558,-7.244351387,0.088170692,-1.599266291,1.401695848
287,pee_loon_(remix),Party,1,,mohit_chauhan,0,8,0.1,-0.000224568,-6.63E-05,97.6284762,0.132990132,2709.552388,2922.032672,6072.058889,0.178820923,0.423286706,7.981922626,0.005940579,-78.08365631,64.49057007,9.909562111,27.1056385,1.608543277,15.18957996,-2.71911025,1.886192322,-1.276176691,6.744660378,-2.974823236,1.613221645,-1.647518039,2.805090189,-1.32550478,6.111310005,-1.236774683,3.694181919,-3.52539897,-0.747281134,-5.645641804,1.991327167
288,i_am_in_love_(dance),Party,1,,k.k,dominique,7,0.9,-6.15E-07,0.00021292,133.9794491,0.081886971,2830.622929,2547.375059,6023.068313,0.347917259,0.398256063,29.33125496,-0.007865754,1.266483307,84.72138977,14.50457668,22.84443665,7.370923042,9.389019966,-0.496634215,4.509415627,-4.45650816,8.325994492,0.289824188,6.583236217,-1.243349433,4.187753677,-1.188557625,2.094064474,-3.993661165,4.841766357,-3.334271193,2.144159555,-2.063037395,1.244483829
289,chammak_challo,Party,1,,akon,hamsika_iyer,0,0.9,1.74E-06,-0.000130334,135.9991776,0.130231442,2884.63646,2915.578971,6551.876346,0.268738836,0.378057539,18.0063839,0.010663659,-12.566782,69.77252197,5.832911015,9.457448006,-6.716814041,3.004215956,-1.845665812,0.37258184,-4.062850952,11.06425571,-1.215842366,7.721085548,1.484394789,5.628248215,-1.893419623,4.876589775,-4.045188904,6.624123096,-0.514205337,4.379334927,-5.573707581,1.584644914
290,dildaara_(stand_by_me),Emotional,1,,shafqat_amanat_ali,shekhar_ravjiani,9,0.1,2.69E-07,-0.000232868,99.9330411,0.081034483,2663.202314,2238.095395,5243.536545,0.287664115,0.393921942,20.07079697,-0.004572204,-18.54398346,99.68234253,13.41729641,17.37982178,6.347012043,6.881487846,-2.848791599,1.97750175,-5.967000961,7.32916069,-2.301171303,4.403595448,-4.488452911,0.871896625,-2.803796768,2.262319088,-4.520716667,3.435008287,-5.921858788,-1.65458262,-1.655696988,1.369236588
291,criminal,Party,1,,shruti_pathak,vishal_dadlani,7,0.1,-1.03E-07,0.000102671,128.3197833,0.086376953,2904.76671,2633.102198,6318.536153,0.312940389,0.426356018,24.11958694,0.014269039,-14.95011616,79.90337372,18.48477173,15.48522949,0.354014724,12.04842949,3.420572996,11.33276272,0.455869496,7.457570553,-0.649835348,8.300181389,2.133864641,4.934617996,-0.868077993,5.73064661,-5.837075233,1.026280642,-4.239961147,3.942337513,-1.480964541,1.599795818
292,bhare_naina,Emotional,1,,vishal_dadlani,shekhar_ravjiani,3,0.9,-3.43E-07,-5.79E-05,139.9134693,0.062496473,2274.139401,1735.515102,3707.331749,0.22706455,0.356963187,13.65550423,-0.011205158,-102.411026,115.3786621,13.81368732,32.1936264,7.068785667,1.484292984,9.592875481,-4.13225174,2.437441826,4.441340923,-6.384425163,5.382974625,-11.75795746,4.141814232,-6.077334881,1.466190219,-3.135417223,0.256703407,-3.06530714,4.220141411,-5.144253731,1.402179956
293,right_by_your_side,Emotional,1,,sidd_coutto,0,0,0.1,-4.86E-07,5.41E-06,99.73514074,0.097490259,2688.178863,2464.819662,5658.875784,0.279648453,0.382743776,18.72710037,0.011104904,-8.850795746,88.51325226,8.180891037,26.14550972,4.390626907,3.779928207,-3.035565376,9.020419121,-4.691970348,3.602980375,-3.031321764,3.795991898,-2.236145258,4.141597748,-3.088356495,2.124484539,-6.322568893,2.312518597,-3.613883495,-1.203848243,-2.842015505,1.412529588
294,raftaarein,Party,1,,vishal_dadlani,0,7,0.9,8.52E-09,-6.59E-05,125.4110233,0.097687217,2431.976255,2313.043732,4935.702315,0.226355419,0.433876067,13.61318493,-0.0051806,-36.53429413,90.01301575,-14.98525047,18.41661072,2.01437068,11.87673664,-1.762516975,12.54038906,-0.694483757,7.331531525,1.525528312,4.951111317,-3.56424284,4.937201977,-2.644141912,2.457885504,-4.873263359,1.97930932,-4.548583508,-2.145608187,-4.797256947,1.442830682
295,jiya_mora_ghabraaye_(the_chase),Emotional,1,,sukhwinder_singh,vishal_dadlani,7,0.9,5.63E-08,-0.000405564,137.0191893,0.089178278,2596.538774,2373.366931,5342.168886,0.274343103,0.496317148,19.12635231,0.011423576,-15.62573338,90.6625061,1.884621859,24.44997597,5.41149807,13.19008446,-0.059105113,9.093177795,0.601912796,6.235296249,-1.794885397,5.205147743,-2.444583654,1.674242139,-3.202240467,2.815388203,-3.999884605,2.601304531,-2.547969818,-0.080321729,-5.99317503,1.250299811
